review,cleaned_review,cleaned_review_stemmed,label,sentiment,label_source,conf_score,nama desa wisata,aspects_str,aspect_sentiments_str
"Akses ke kampungnya harus menuruni tangga 666, orang nya ramah Dan tempatnya sejuk. Kami dijelaskan oleh orang asli Kampung Naga nya, dijelaskan masalah adat istiadat, rumah, Dan sejarah kampung naga. Tempatnya asri Dan tenang. Seperti kampung baduy tapi versi islamnya.",akses kampungnya menuruni tangga ramah tempatnya sejuk asli kampung naga adat istiadat rumah sejarah kampung naga tempatnya asri tenang kampung baduy versi islamnya,akses kampung turun tangga ramah tempat sejuk asli kampung naga adat istiadat rumah sejarah kampung naga tempat asri tenang kampung baduy versi islam,2,Netral,mtl_only,0.9969946146011353,Kampung Naga,Akses & Lokasi,Netral
"Jalan menuju kampungnya brpa tangga2 tp undakanya tipis2 aja ko jd g bikin kaki sakit, suami sy ngitung tangganya ada 400 lbh, smp bwh pemandanganya indah bgt sblah kiri sawah sblah kananya sungai bsr, mskipun katanya rmhnya lbh dr 100 tp perkampunganya g trlalu luas n bentuk rmhnya hampir sm smua, ada 1 rmh yg g blh d foto, sy ngobrol ma slh satu penduduk setempat jd tau aturan hidup d sana spti apa, sygnya g sembarangan org yg bs nginep d sana, hanya anak sekolah, kuliah n org2 yg sdg mengadakan penelitian aja n itupun klo dpt ijin dr juru kuncinya",jalan kampungnya tangga undakanya tipis bikin kaki sakit suami ngitung tangganya bwh pemandanganya indah banget sebelah kiri sawah sebelah kananya sungai bsr mskipun rmhnya perkampunganya luas bentuk rmhnya rumah foto mengobrol salah penduduk tau aturan hidup sygnya sembarangan nginep anak sekolah kuliah mengadakan penelitian itupun kalo ijin juru kuncinya,jalan kampung tangga undakanya tipis bikin kaki sakit suami ngitung tangga bwh pemandanganya indah banget belah kiri sawah belah kana sungai bsr mskipun rmhnya perkampunganya luas bentuk rmhnya rumah foto obrol salah duduk tau atur hidup sygnya sembarang nginep anak sekolah kuliah ada teliti itu kalo ijin juru kunci,0,Negatif,mtl_only,0.7477003931999207,Kampung Naga,Akses & Lokasi|Pemandangan & Alam,Negatif|Positif
"Mantap kampung naga, salawu kab tasikmalaya.
Udar sejuk,warganya ramah ramah.
Jajanan nya murah merah saya beli kelapa sehari 10 rbu.bulet daging tebal sampai gak habis 1 kembuung. Hhehe.
Cuman lumayan naik turun tangganya. Ngos ngosan.. Cappeek..
Trus masuk nya gak pakai tiket. Kalo mau dipandu Tour guide tinggal ngomong di pintu masuk.
Terima kasih kampung NAGA TASIKMALAYA",mantap kampung naga salawu kab tasikmalaya udar sejuk warganya ramah ramah jajanan murah merah beli kelapa sehari rbu bulat daging tebal habis kembuung hhehe cuman lumayan turun tangganya ngos ngosan cappeek pakai tiket kalo dipandu tour guide tinggal mengomong pintu terima kasih kampung naga tasikmalaya,mantap kampung naga salawu kab tasikmalaya udar sejuk warga ramah ramah jajan murah merah beli kelapa hari rbu bulat daging tebal habis kembuung hhehe cuman lumayan turun tangga ngos ngosan cappeek pakai tiket kalo pandu tour guide tinggal omong pintu terima kasih kampung naga tasikmalaya,1,Positif,mtl_only,0.9952071309089661,Kampung Naga,Kuliner|Pelayanan,Positif|Positif
"Warganya ramah, tempatnya nyaman apalagi warung pinggir sungai",warganya ramah tempatnya nyaman warung pinggir sungai,warga ramah tempat nyaman warung pinggir sungai,1,Positif,mtl_only,0.9967970252037048,Kampung Naga,Pelayanan,Positif
"Kampung Naga bener-bener hidden gem. Budaya Sunda yang masih otentik, arsitektur bambu kayu yang penuh filosofi, dan suasana alam yang adem banget. Warganya ramah-ramah, bikin betah ngobrol dan nanya-nanya soal tradisi di sini. No listrik, no ribut—cuma kedamaian. Worth banget jalan turun ratusan anak tangga buat pengalaman seberharga ini.",kampung naga hidden gem budaya sunda otentik arsitektur bambu kayu penuh filosofi suasana alam adem banget warganya ramah ramah bikin betah mengobrol tradisi no listrik no ribut kedamaian worth banget jalan turun ratusan anak tangga pengalaman seberharga,kampung naga hidden gem budaya sunda otentik arsitektur bambu kayu penuh filosofi suasana alam adem banget warga ramah ramah bikin betah obrol tradisi no listrik no ribut damai worth banget jalan turun ratus anak tangga alam harga,1,Positif,mtl_only,0.9976274371147156,Kampung Naga,Akses & Lokasi|Pelayanan|Pemandangan & Alam,Netral|Positif|Positif
"Pengalaman yg lain, enjoy little Indonesia ❤️.",pengalaman enjoy little indonesia,alam enjoy little indonesia,1,Positif,mtl_only,0.9910889863967896,Kampung Naga,Pemandangan & Alam,Positif
Banyak pengalaman,pengalaman,alam,2,Netral,mtl_only,0.9719505906105042,Kampung Naga,Pemandangan & Alam,Netral
"Tidak hanya keindahan alam, tapi juga penuh dengan ilmu. Meskipun letaknya jauh dari kota Tasik, tapi worth it banget ke sini.

Oh iya, sebenarnya tidak ada tiket masuk, namun jika ingin menggunakan jasa pemandu boleh banget. Supaya dapat ilmu lebih dalam lagi di sana. Terkait tarif, sebenarnya seikhlasnya. Namun biasanya pengunjung memberikan tip 100-150k. Menurutku ini affordable banget, mengingat jalannya juga lumayan jauh dan bisa banyak tahu budaya di Kampung Naga.

Jangan lupa beli kerajinan khas sana ya daan beli finger painting bapaknya (start from 5k ajaa). Nah, di dalam ada yang berjualan kok. Tenang ajaa.

Yuk ke kampung naga, tidak hanya sebagai konten, namun juga kita bisa dapat ilmu serta pembelajaran dari masyarakat kampung naga.",keindahan alam penuh ilmu letaknya kota tasik worth banget oh iya tiket jasa pemandu banget ilmu terkait tarif seikhlasnya pengunjung tip kak menurutku affordable banget jalannya lumayan budaya kampung naga lupa beli kerajinan khas daan beli finger painting bapaknya start from kak berjualan tenang yuk kampung naga konten ilmu pembelajaran masyarakat kampung naga,indah alam penuh ilmu letak kota tasik worth banget oh iya tiket jasa pandu banget ilmu kait tarif ikhlas unjung tip kak turut affordable banget jalan lumayan budaya kampung naga lupa beli rajin khas daan beli finger painting bapak start from kak jual tenang yuk kampung naga konten ilmu ajar masyarakat kampung naga,1,Positif,mtl_only,0.9956825971603394,Kampung Naga,Akses & Lokasi|Harga & Tiket,Positif|Netral
Harus bangett dateng ke sinii buat menambah ilmu budaya Sunda,banget sinii menambah ilmu budaya sunda,banget sini tambah ilmu budaya sunda,1,Positif,mtl_only,0.9923654198646545,Kampung Naga,Budaya & Tradisi,Positif
"Salah satu kampung yg masih tradisional
Yg menolak LPG dan listrik
Masih alami👍
Effort ke arah sana melewati tangga 444 anak tangga
Woww
Pemandangan di bawah nya👍👍👍",salah kampung tradisional menolak lpg listrik alami effort arah melewati tangga anak tangga wow pemandangan,salah kampung tradisional tolak lpg listrik alami effort arah lewat tangga anak tangga wow pandang,0,Negatif,mtl_only,0.9678331017494202,Kampung Naga,Budaya & Tradisi|Pemandangan & Alam,Negatif|Positif
Masih alami,alami,alami,2,Netral,mtl_only,0.9911435842514038,Kampung Naga,Pemandangan & Alam,Netral
"Luar biasa, harus di jaga warisan budaya ini.",jaga warisan budaya,jaga waris budaya,2,Netral,mtl_only,0.8433060050010681,Kampung Naga,Budaya & Tradisi,Netral
"Pengalaman yang superrr menyenagkan! Kampungnya indah dan bersih dari sampah, stay di rumah warga kampung naga...semua ramah2 dan masakannya enak😋 apalagi sambelnyaa. Kalau ke sini wajib bawa pulang oleh oleh kerajinan tangan hasil warga kampung naga sih 👍👍👍",pengalaman superrr menyenagkan kampungnya indah bersih sampah stay rumah warga kampung naga ramah masakannya sambelnyaa wajib bawa pulang kerajinan tangan hasil warga kampung naga,alam superrr menyenagkan kampung indah bersih sampah stay rumah warga kampung naga ramah masakan sambelnyaa wajib bawa pulang rajin tangan hasil warga kampung naga,1,Positif,mtl_only,0.9975674152374268,Kampung Naga,Pemandangan & Alam,Positif
Suasana desa yg bagus,suasana desa bagus,suasana desa bagus,1,Positif,mtl_only,0.9969780445098877,Kampung Naga,Suasana,Positif
"Suasana yang sejuk, berasa ke mesin waktu",suasana sejuk berasa mesin waktu,suasana sejuk asa mesin waktu,1,Positif,mtl_only,0.996553897857666,Kampung Naga,Suasana,Positif
"Kampung sunda yg masih asli dan asri
Desanya kecil, tapi eksotik
Banyak juga turis asing ke sini

Ada masjidnya juga
Sungainya lumayan besar
Terdapat hambatan sawah , walau tdk terlalu  luas

Banyak juga kios2 yg menjual siuvenir2 kampung yg menarik

Kelapa muda 1 butir hanya rp 5rb

Bagus untuk edukasi budaya sunda",kampung sunda asli asri desanya eksotik turis asing masjidnya sungainya lumayan hambatan sawah luas kios menjual siuvenir kampung menarik kelapa muda butir rp ribu bagus edukasi budaya sunda,kampung sunda asli asri desa eksotik turis asing masjid sungai lumayan hambat sawah luas kios jual siuvenir kampung tarik kelapa muda butir rp ribu bagus edukasi budaya sunda,1,Positif,mtl_only,0.9970352649688721,Kampung Naga,Budaya & Tradisi|Pemandangan & Alam,Positif|Netral
"Wisata budaya yang mudah dijangkau dan menarik untuk dikunjungi saat sedang di Garut atau Tasikmalaya. Letaknya di tepi jalan alternatif Garut-Tasikmalaya via Singaparna. Kampung adat yang bersih, asri, dan masih mempertahankan tradisi dan cara hidup orang Sunda zaman dahulu walau tidak seketat di Baduy. Bisa sewa pemandu asli orang sini nanti diajak berkeliling atau bahkan berkunjung ke rumahnya, nanti bayar seikhlasnya.

Bagi yang ingin datang dari Garut, bisa naik angkot putih-biru tujuan Bojongloa/Cilawu lalu turun di Cikuray di perbatasan Garut-Tasikmalaya. Dilanjut naik angkot hijau tujuan Singaparna lalu turun persis di gerbang Kampung Naga. Kalau dari Tasikmalaya, bisa naik angkot ke Singaparna, dilanjut naik angkot hijau tujuan Garut lalu turun di gerbang Kampung Naga. Dari gerbang, masih harus jalan ± 500 meter menuruni lembah untuk sampai ke kampung. Banyak yang jual suvenir dan perabot tradisional sebagai oleh-oleh.",wisata budaya mudah dijangkau menarik dikunjungi garut tasikmalaya letaknya tepi jalan alternatif garut tasikmalaya via singaparna kampung adat bersih asri mempertahankan tradisi hidup sunda zaman seketat baduy sewa pemandu asli diajak berkeliling berkunjung rumahnya bayar seikhlasnya garut angkot putih biru tujuan bojongloa cilawu turun cikuray perbatasan garut tasikmalaya dilanjut angkot hijau tujuan singaparna turun persis gerbang kampung naga tasikmalaya angkot singaparna dilanjut angkot hijau tujuan garut turun gerbang kampung naga gerbang jalan meter menuruni lembah kampung jual suvenir perabot tradisional,wisata budaya mudah jangkau tarik kunjung garut tasikmalaya letak tepi jalan alternatif garut tasikmalaya via singaparna kampung adat bersih asri tahan tradisi hidup sunda zaman ketat baduy sewa pandu asli ajak keliling kunjung rumah bayar ikhlas garut angkot putih biru tuju bojongloa cilawu turun cikuray batas garut tasikmalaya lanjut angkot hijau tuju singaparna turun persis gerbang kampung naga tasikmalaya angkot singaparna lanjut angkot hijau tuju garut turun gerbang kampung naga gerbang jalan meter turun lembah kampung jual suvenir perabot tradisional,1,Positif,mtl_only,0.9725493788719177,Kampung Naga,Budaya & Tradisi,Positif
"Kampung Naga di Tasikmalaya adalah desa adat yang masih memegang teguh tradisi leluhur.  Rumah-rumahnya seragam, terbuat dari bambu dan beratap ijuk, menciptakan suasana tenang dan alami.  Untuk mencapainya, pengunjung harus menuruni ratusan anak tangga, namun pemandangan sawah dan sungai yang indah membuat perjalanan terasa menyenangkan.  Kampung ini cocok bagi mereka yang ingin merasakan kehidupan sederhana dan harmonis dengan alam.",kampung naga tasikmalaya desa adat memegang teguh tradisi leluhur rumah rumahnya seragam terbuat bambu beratap ijuk menciptakan suasana tenang alami mencapainya pengunjung menuruni ratusan anak tangga pemandangan sawah sungai indah perjalanan menyenangkan kampung cocok merasakan kehidupan sederhana harmonis alam,kampung naga tasikmalaya desa adat pegang teguh tradisi leluhur rumah rumah seragam buat bambu atap ijuk cipta suasana tenang alami capa unjung turun ratus anak tangga pandang sawah sungai indah jalan senang kampung cocok rasa hidup sederhana harmonis alam,1,Positif,mtl_only,0.9967879056930542,Kampung Naga,Akses & Lokasi|Pemandangan & Alam|Suasana,Positif|Positif|Positif
Salah satu Tempat untuk mempelajari adat & istiadat masyarakat Sunda zaman dulu,salah mempelajari adat istiadat masyarakat sunda zaman,salah ajar adat istiadat masyarakat sunda zaman,0,Negatif,mtl_only,0.6198258399963379,Kampung Naga,Budaya & Tradisi,Negatif
"Menyenangkan, bisa menikmati sensasi bagaimana hidup tanpa listrik juga masih menggunakan hal-hal yang masih tradisional",menyenangkan menikmati sensasi hidup listrik tradisional,senang nikmat sensasi hidup listrik tradisional,1,Positif,mtl_only,0.9965654015541077,Kampung Naga,Budaya & Tradisi,Positif
"Pemandangannya yang alami membuat pikiran jadi fresh, akses masuknya yg menantang turun dan naik tangga lumayan tajam, pegelnya sampai 3 hari gak hilang",pemandangannya alami pikiran fresh akses masuknya menantang turun tangga lumayan tajam pegelnya hilang,pandang alami pikir fresh akses masuk tantang turun tangga lumayan tajam gel hilang,0,Negatif,mtl_only,0.9952957034111023,Kampung Naga,Akses & Lokasi|Pemandangan & Alam,Negatif|Positif
"Asli keren ini si, tidalk ada tiket masuk, tidak ada parkir.",asli keren tidalk tiket parkir,asli keren tidalk tiket parkir,2,Netral,mtl_only,0.9931367635726929,Kampung Naga,Fasilitas,Netral
"Kampung yang asri dan alami
Terjaga tradisi dan adat istiadatnya 👍",kampung asri alami terjaga tradisi adat istiadatnya,kampung asri alami jaga tradisi adat istiadat,1,Positif,mtl_only,0.9940352439880371,Kampung Naga,Budaya & Tradisi,Positif
"Kampung naga kalau tidak dengan tour guide rasanya hambar dan kurang berkesan. Masuknya tidak ada tiket, hanya bayar parkir saja.",kampung naga tour guide hambar berkesan masuknya tiket bayar parkir,kampung naga tour guide hambar kesan masuk tiket bayar parkir,0,Negatif,mtl_only,0.9892308115959167,Kampung Naga,Harga & Tiket|Pelayanan,Positif|Negatif
"Secara historis masih simpang siur ttg asal muasal kampung ini. Selain pernah ada kejadian pembumihangusan kp ini oleh DI/TII dulu sehingga catatan2 dan artefak leluhur yg hangus terbakar ditambah minimnya sumber rujukan mengenai asal usulnya menjadikan tanda tanya jika ingin menelusuri sejarah kampung ini.
Btw... secara adat dan tradisi sangat mencerminkan sekali adat dan tradisi sunda seperti apa. Aturan dan kehidupan sehari2 hari sangat menjunjung tradisi. Memang disini teknologi blm diterima secara umum, tp adaptasi terhadap teknologi terkesan cukup baik walaupun mereka tetap mempertahankan tradisi alam.
Bentangan alam disekitarnya msh cukup asri biarpun sudah banyak terjamah modernisasi.
Untuk tujuan edukasi dan pengenalan tradisi dan adat istiadat sunda, tempat ini direkomendasikan untuk dikunjungi jika berkunjung ke Garut atau Tasik.
Catatan : Di dalam kampung skg dilarang mengambil video untuk alasan apapun!",historis simpang siur muasal kampung kejadian pembumihangusan kp tii catatan artefak leluhur hangus terbakar ditambah minimnya sumber rujukan usulnya menjadikan tanda menelusuri sejarah kampung btw adat tradisi mencerminkan adat tradisi sunda aturan kehidupan sehari menjunjung tradisi teknologi diterima umum adaptasi teknologi terkesan mempertahankan tradisi alam bentangan alam disekitarnya asri biarpun terjamah modernisasi tujuan edukasi pengenalan tradisi adat istiadat sunda direkomendasikan dikunjungi berkunjung garut tasik catatan kampung dilarang mengambil video alasan apapun,historis simpang siur muasal kampung jadi pembumihangusan kp tii catat artefak leluhur hangus bakar tambah minim sumber rujuk usul jadi tanda telusur sejarah kampung btw adat tradisi cermin adat tradisi sunda atur hidup hari junjung tradisi teknologi terima umum adaptasi teknologi kes tahan tradisi alam bentang alam sekitar asri biarpun jamah modernisasi tuju edukasi kenal tradisi adat istiadat sunda rekomendasi kunjung kunjung garut tasik catat kampung larang ambil video alas apa,2,Netral,mtl_only,0.7964174747467041,Kampung Naga,Budaya & Tradisi,Netral
"Kampung Naga masih asri banget, penduduknya ramah-ramah,, banyak warung yg jual kopi, cimol, kelapa, suvenir, depan mushola nya bisa main engrang,, tapi buat yg kelebihan berat badan kayak saya agak melelahkan jalannya, pas mau masuk ke kampungnya kita turun gunung masih enak, pas pulang harus naik, naiknya itu bikin keliyengan, asam lambung lsg naik, mual""",kampung naga asri banget penduduknya ramah ramah warung jual kopi cimol kelapa suvenir mushola main engrang kelebihan berat badan kayak melelahkan jalannya pas kampungnya turun gunung pas pulang naiknya bikin keliyengan asam lambung mual,kampung naga asri banget duduk ramah ramah warung jual kopi cimol kelapa suvenir mushola main engrang lebih berat badan kayak lelah jalan pas kampung turun gunung pas pulang naik bikin keliyengan asam lambung mual,0,Negatif,mtl_only,0.9927944540977478,Kampung Naga,Akses & Lokasi,Negatif
